"Nombre","Fecha","Tipo","Horario","FormatoImagen","FormatoIdioma","Cine"
"ANORA",2025-03-08,"SUB","16:50","2D","Subtitulado","Cines del Centro"
"ANORA",2025-03-09,"SUB","16:50","2D","Subtitulado","Cines del Centro"
"ANORA",2025-03-10,"SUB","16:50","2D","Subtitulado","Cines del Centro"
"ANORA",2025-03-11,"SUB","16:50","2D","Subtitulado","Cines del Centro"
"ANORA",2025-03-12,"SUB","16:50","2D","Subtitulado","Cines del Centro"
"ANORA",2025-03-08,"SUB","19:40","2D","Subtitulado","Cines del Centro"
"ANORA",2025-03-09,"SUB","19:40","2D","Subtitulado","Cines del Centro"
"ANORA",2025-03-10,"SUB","19:40","2D","Subtitulado","Cines del Centro"
"ANORA",2025-03-11,"SUB","19:40","2D","Subtitulado","Cines del Centro"
"ANORA",2025-03-12,"SUB","19:40","2D","Subtitulado","Cines del Centro"
"ANORA",2025-03-08,"SUB","22:30","2D","Subtitulado","Cines del Centro"
"LA PERSECUCIÓN",2025-03-08,"SUB","14:50","2D","Subtitulado","Cines del Centro"
"LA PERSECUCIÓN",2025-03-09,"SUB","14:50","2D","Subtitulado","Cines del Centro"
"LA PERSECUCIÓN",2025-03-10,"SUB","14:50","2D","Subtitulado","Cines del Centro"
"LA PERSECUCIÓN",2025-03-11,"SUB","14:50","2D","Subtitulado","Cines del Centro"
"LA PERSECUCIÓN",2025-03-12,"SUB","14:50","2D","Subtitulado","Cines del Centro"
"LA PERSECUCIÓN",2025-03-08,"SUB","20:10","2D","Subtitulado","Cines del Centro"
"LA PERSECUCIÓN",2025-03-09,"SUB","20:10","2D","Subtitulado","Cines del Centro"
"LA PERSECUCIÓN",2025-03-10,"SUB","20:10","2D","Subtitulado","Cines del Centro"
"LA PERSECUCIÓN",2025-03-11,"SUB","20:10","2D","Subtitulado","Cines del Centro"
"LA PERSECUCIÓN",2025-03-12,"SUB","20:10","2D","Subtitulado","Cines del Centro"
"LA PERSECUCIÓN",2025-03-08,"SUB","22:20","2D","Subtitulado","Cines del Centro"
"MARÍA CALLAS",2025-03-08,"SUB","15:00","2D","Subtitulado","Cines del Centro"
"MARÍA CALLAS",2025-03-09,"SUB","15:00","2D","Subtitulado","Cines del Centro"
"MARÍA CALLAS",2025-03-10,"SUB","15:00","2D","Subtitulado","Cines del Centro"
"MARÍA CALLAS",2025-03-11,"SUB","15:00","2D","Subtitulado","Cines del Centro"
"MARÍA CALLAS",2025-03-12,"SUB","15:00","2D","Subtitulado","Cines del Centro"
"MARÍA CALLAS",2025-03-08,"SUB","17:30","2D","Subtitulado","Cines del Centro"
"MARÍA CALLAS",2025-03-09,"SUB","17:30","2D","Subtitulado","Cines del Centro"
"MARÍA CALLAS",2025-03-10,"SUB","17:30","2D","Subtitulado","Cines del Centro"
"MARÍA CALLAS",2025-03-11,"SUB","17:30","2D","Subtitulado","Cines del Centro"
"MARÍA CALLAS",2025-03-12,"SUB","17:30","2D","Subtitulado","Cines del Centro"
"MICKEY 17",2025-03-08,"SUB","19:20","2D","Subtitulado","Cines del Centro"
"MICKEY 17",2025-03-09,"SUB","19:20","2D","Subtitulado","Cines del Centro"
"MICKEY 17",2025-03-10,"SUB","19:20","2D","Subtitulado","Cines del Centro"
"MICKEY 17",2025-03-11,"SUB","19:20","2D","Subtitulado","Cines del Centro"
"MICKEY 17",2025-03-12,"SUB","19:20","2D","Subtitulado","Cines del Centro"
"MICKEY 17",2025-03-08,"SUB","22:10","2D","Subtitulado","Cines del Centro"
"FLOW",2025-03-08,"CAST","14:50","2D","Español","Cines del Centro"
"FLOW",2025-03-09,"CAST","14:50","2D","Español","Cines del Centro"
"FLOW",2025-03-10,"CAST","14:50","2D","Español","Cines del Centro"
"FLOW",2025-03-11,"CAST","14:50","2D","Español","Cines del Centro"
"FLOW",2025-03-12,"CAST","14:50","2D","Español","Cines del Centro"
"FLOW",2025-03-08,"CAST","16:50","2D","Español","Cines del Centro"
"FLOW",2025-03-09,"CAST","16:50","2D","Español","Cines del Centro"
"FLOW",2025-03-10,"CAST","16:50","2D","Español","Cines del Centro"
"FLOW",2025-03-11,"CAST","16:50","2D","Español","Cines del Centro"
"FLOW",2025-03-12,"CAST","16:50","2D","Español","Cines del Centro"
"CONCLAVE",2025-03-08,"SUB","15:00","2D","Subtitulado","Cines del Centro"
"CONCLAVE",2025-03-09,"SUB","15:00","2D","Subtitulado","Cines del Centro"
"CONCLAVE",2025-03-10,"SUB","15:00","2D","Subtitulado","Cines del Centro"
"CONCLAVE",2025-03-11,"SUB","15:00","2D","Subtitulado","Cines del Centro"
"CONCLAVE",2025-03-12,"SUB","15:00","2D","Subtitulado","Cines del Centro"
"CONCLAVE",2025-03-08,"SUB","17:30","2D","Subtitulado","Cines del Centro"
"CONCLAVE",2025-03-09,"SUB","17:30","2D","Subtitulado","Cines del Centro"
"CONCLAVE",2025-03-10,"SUB","17:30","2D","Subtitulado","Cines del Centro"
"CONCLAVE",2025-03-11,"SUB","17:30","2D","Subtitulado","Cines del Centro"
"CONCLAVE",2025-03-12,"SUB","17:30","2D","Subtitulado","Cines del Centro"
"CONCLAVE",2025-03-08,"SUB","20:00","2D","Subtitulado","Cines del Centro"
"CONCLAVE",2025-03-09,"SUB","20:00","2D","Subtitulado","Cines del Centro"
"CONCLAVE",2025-03-10,"SUB","20:00","2D","Subtitulado","Cines del Centro"
"CONCLAVE",2025-03-11,"SUB","20:00","2D","Subtitulado","Cines del Centro"
"CONCLAVE",2025-03-12,"SUB","20:00","2D","Subtitulado","Cines del Centro"
"CONCLAVE",2025-03-08,"SUB","22:30","2D","Subtitulado","Cines del Centro"
"ANORA",2025-03-15,"2D CASTELLANO","13:50","2D","Español","Cinemark Hoyts"
"ANORA",2025-03-15,"2D CASTELLANO","17:00","2D","Español","Cinemark Hoyts"
"ANORA",2025-03-16,"2D CASTELLANO","13:50","2D","Español","Cinemark Hoyts"
"ANORA",2025-03-16,"2D CASTELLANO","17:00","2D","Español","Cinemark Hoyts"
"ANORA",2025-03-17,"2D CASTELLANO","13:50","2D","Español","Cinemark Hoyts"
"ANORA",2025-03-17,"2D CASTELLANO","17:00","2D","Español","Cinemark Hoyts"
"ANORA",2025-03-18,"2D CASTELLANO","13:50","2D","Español","Cinemark Hoyts"
"ANORA",2025-03-18,"2D CASTELLANO","17:00","2D","Español","Cinemark Hoyts"
"ANORA",2025-03-19,"2D CASTELLANO","13:50","2D","Español","Cinemark Hoyts"
"ANORA",2025-03-19,"2D CASTELLANO","17:00","2D","Español","Cinemark Hoyts"
"BLANCA NIEVES",2025-03-15,"2D CASTELLANO","13:50","2D","Español","Cinemark Hoyts"
"BLANCA NIEVES",2025-03-15,"2D CASTELLANO","17:00","2D","Español","Cinemark Hoyts"
"BLANCA NIEVES",2025-03-16,"2D CASTELLANO","13:50","2D","Español","Cinemark Hoyts"
"BLANCA NIEVES",2025-03-16,"2D CASTELLANO","17:00","2D","Español","Cinemark Hoyts"
"BLANCA NIEVES",2025-03-17,"2D CASTELLANO","13:50","2D","Español","Cinemark Hoyts"
"BLANCA NIEVES",2025-03-17,"2D CASTELLANO","17:00","2D","Español","Cinemark Hoyts"
"BLANCA NIEVES",2025-03-18,"2D CASTELLANO","13:50","2D","Español","Cinemark Hoyts"
"BLANCA NIEVES",2025-03-18,"2D CASTELLANO","17:00","2D","Español","Cinemark Hoyts"
"BLANCA NIEVES",2025-03-19,"2D CASTELLANO","13:50","2D","Español","Cinemark Hoyts"
"BLANCA NIEVES",2025-03-19,"2D CASTELLANO","17:00","2D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-14,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-14,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-15,"3D CASTELLANO","14:15","3D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-15,"3D CASTELLANO","19:45","3D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-15,"2D CASTELLANO","17:00","2D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-15,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-15,"3D CASTELLANO","14:15","3D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-15,"3D CASTELLANO","19:45","3D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-15,"2D CASTELLANO","17:00","2D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-15,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-16,"3D CASTELLANO","14:15","3D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-16,"3D CASTELLANO","19:45","3D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-16,"2D CASTELLANO","17:00","2D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-16,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-16,"3D CASTELLANO","14:15","3D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-16,"3D CASTELLANO","19:45","3D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-16,"2D CASTELLANO","17:00","2D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-16,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-17,"3D CASTELLANO","14:15","3D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-17,"3D CASTELLANO","19:45","3D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-17,"2D CASTELLANO","17:00","2D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-17,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-17,"3D CASTELLANO","14:15","3D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-17,"3D CASTELLANO","19:45","3D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-17,"2D CASTELLANO","17:00","2D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-17,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-18,"3D CASTELLANO","14:15","3D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-18,"3D CASTELLANO","19:45","3D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-18,"2D CASTELLANO","17:00","2D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-18,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-18,"3D CASTELLANO","14:15","3D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-18,"3D CASTELLANO","19:45","3D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-18,"2D CASTELLANO","17:00","2D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-18,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-19,"3D CASTELLANO","14:15","3D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-19,"3D CASTELLANO","19:45","3D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-19,"2D CASTELLANO","17:00","2D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-19,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-19,"3D CASTELLANO","14:15","3D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-19,"3D CASTELLANO","19:45","3D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-19,"2D CASTELLANO","17:00","2D","Español","Cinemark Hoyts"
"CAPITAN AMERICA UN NUEVO MUNDO",2025-03-19,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"DEADPOOL & WOLVERINE",2025-03-15,"2D CASTELLANO","19:00","2D","Español","Cinemark Hoyts"
"DEADPOOL & WOLVERINE",2025-03-18,"2D CASTELLANO","19:00","2D","Español","Cinemark Hoyts"
"DEADPOOL & WOLVERINE",2025-03-19,"2D CASTELLANO","19:00","2D","Español","Cinemark Hoyts"
"EL MONO",2025-03-14,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"EL MONO",2025-03-14,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"EL MONO",2025-03-15,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"EL MONO",2025-03-15,"2D CASTELLANO","20:10","2D","Español","Cinemark Hoyts"
"EL MONO",2025-03-15,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"EL MONO",2025-03-16,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"EL MONO",2025-03-16,"2D CASTELLANO","20:10","2D","Español","Cinemark Hoyts"
"EL MONO",2025-03-16,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"EL MONO",2025-03-17,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"EL MONO",2025-03-17,"2D CASTELLANO","20:10","2D","Español","Cinemark Hoyts"
"EL MONO",2025-03-17,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"EL MONO",2025-03-18,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"EL MONO",2025-03-18,"2D CASTELLANO","20:10","2D","Español","Cinemark Hoyts"
"EL MONO",2025-03-18,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"EL MONO",2025-03-19,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"EL MONO",2025-03-19,"2D CASTELLANO","20:10","2D","Español","Cinemark Hoyts"
"EL MONO",2025-03-19,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"ENCUENTROS CERCANOS DEL TERCER TIPO (1977)",2025-03-14,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"ENCUENTROS CERCANOS DEL TERCER TIPO (1977)",2025-03-14,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"ENCUENTROS CERCANOS DEL TERCER TIPO (1977)",2025-03-15,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"ENCUENTROS CERCANOS DEL TERCER TIPO (1977)",2025-03-15,"2D CASTELLANO","20:10","2D","Español","Cinemark Hoyts"
"ENCUENTROS CERCANOS DEL TERCER TIPO (1977)",2025-03-15,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"ENCUENTROS CERCANOS DEL TERCER TIPO (1977)",2025-03-16,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"ENCUENTROS CERCANOS DEL TERCER TIPO (1977)",2025-03-16,"2D CASTELLANO","20:10","2D","Español","Cinemark Hoyts"
"ENCUENTROS CERCANOS DEL TERCER TIPO (1977)",2025-03-16,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"ENCUENTROS CERCANOS DEL TERCER TIPO (1977)",2025-03-17,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"ENCUENTROS CERCANOS DEL TERCER TIPO (1977)",2025-03-17,"2D CASTELLANO","20:10","2D","Español","Cinemark Hoyts"
"ENCUENTROS CERCANOS DEL TERCER TIPO (1977)",2025-03-17,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"ENCUENTROS CERCANOS DEL TERCER TIPO (1977)",2025-03-18,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"ENCUENTROS CERCANOS DEL TERCER TIPO (1977)",2025-03-18,"2D CASTELLANO","20:10","2D","Español","Cinemark Hoyts"
"ENCUENTROS CERCANOS DEL TERCER TIPO (1977)",2025-03-18,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"ENCUENTROS CERCANOS DEL TERCER TIPO (1977)",2025-03-19,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"ENCUENTROS CERCANOS DEL TERCER TIPO (1977)",2025-03-19,"2D CASTELLANO","20:10","2D","Español","Cinemark Hoyts"
"ENCUENTROS CERCANOS DEL TERCER TIPO (1977)",2025-03-19,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"ET EL EXTRATERRESTRE (1982)",2025-03-15,"2D SUBTITULADA","18:40","2D","Subtitulado","Cinemark Hoyts"
"ET EL EXTRATERRESTRE (1982)",2025-03-16,"2D SUBTITULADA","19:00","2D","Subtitulado","Cinemark Hoyts"
"ET EL EXTRATERRESTRE (1982)",2025-03-17,"2D SUBTITULADA","17:10","2D","Subtitulado","Cinemark Hoyts"
"ET EL EXTRATERRESTRE (1982)",2025-03-18,"2D SUBTITULADA","17:10","2D","Subtitulado","Cinemark Hoyts"
"ET EL EXTRATERRESTRE (1982)",2025-03-18,"2D SUBTITULADA","18:40","2D","Subtitulado","Cinemark Hoyts"
"ET EL EXTRATERRESTRE (1982)",2025-03-19,"2D SUBTITULADA","17:10","2D","Subtitulado","Cinemark Hoyts"
"FLOW",2025-03-14,"2D CASTELLANO","20:45","2D","Español","Cinemark Hoyts"
"FLOW",2025-03-15,"2D CASTELLANO","14:20","2D","Español","Cinemark Hoyts"
"FLOW",2025-03-15,"2D CASTELLANO","16:30","2D","Español","Cinemark Hoyts"
"FLOW",2025-03-15,"2D CASTELLANO","20:45","2D","Español","Cinemark Hoyts"
"FLOW",2025-03-16,"2D CASTELLANO","14:10","2D","Español","Cinemark Hoyts"
"FLOW",2025-03-16,"2D CASTELLANO","16:15","2D","Español","Cinemark Hoyts"
"FLOW",2025-03-16,"2D CASTELLANO","20:45","2D","Español","Cinemark Hoyts"
"FLOW",2025-03-17,"2D CASTELLANO","14:15","2D","Español","Cinemark Hoyts"
"FLOW",2025-03-17,"2D CASTELLANO","16:30","2D","Español","Cinemark Hoyts"
"FLOW",2025-03-17,"2D CASTELLANO","20:45","2D","Español","Cinemark Hoyts"
"FLOW",2025-03-18,"2D CASTELLANO","14:20","2D","Español","Cinemark Hoyts"
"FLOW",2025-03-18,"2D CASTELLANO","16:30","2D","Español","Cinemark Hoyts"
"FLOW",2025-03-19,"2D CASTELLANO","14:10","2D","Español","Cinemark Hoyts"
"FLOW",2025-03-19,"2D CASTELLANO","16:15","2D","Español","Cinemark Hoyts"
"FLOW",2025-03-19,"2D CASTELLANO","20:45","2D","Español","Cinemark Hoyts"
"GLADIADOR II",2025-03-14,"2D CASTELLANO","21:50","2D","Español","Cinemark Hoyts"
"GLADIADOR II",2025-03-15,"2D CASTELLANO","21:50","2D","Español","Cinemark Hoyts"
"GLADIADOR II",2025-03-16,"2D CASTELLANO","21:50","2D","Español","Cinemark Hoyts"
"GLADIADOR II",2025-03-17,"2D CASTELLANO","21:50","2D","Español","Cinemark Hoyts"
"GLADIADOR II",2025-03-18,"2D CASTELLANO","21:50","2D","Español","Cinemark Hoyts"
"GLADIADOR II",2025-03-19,"2D CASTELLANO","21:50","2D","Español","Cinemark Hoyts"
"IMAGINE DRAGONS LIVE FROM THE HOLLYWOOD BOWL",2025-03-14,"2D CASTELLANO","21:50","2D","Español","Cinemark Hoyts"
"IMAGINE DRAGONS LIVE FROM THE HOLLYWOOD BOWL",2025-03-15,"2D CASTELLANO","21:50","2D","Español","Cinemark Hoyts"
"IMAGINE DRAGONS LIVE FROM THE HOLLYWOOD BOWL",2025-03-16,"2D CASTELLANO","21:50","2D","Español","Cinemark Hoyts"
"IMAGINE DRAGONS LIVE FROM THE HOLLYWOOD BOWL",2025-03-17,"2D CASTELLANO","21:50","2D","Español","Cinemark Hoyts"
"IMAGINE DRAGONS LIVE FROM THE HOLLYWOOD BOWL",2025-03-18,"2D CASTELLANO","21:50","2D","Español","Cinemark Hoyts"
"IMAGINE DRAGONS LIVE FROM THE HOLLYWOOD BOWL",2025-03-19,"2D CASTELLANO","21:50","2D","Español","Cinemark Hoyts"
"LOS PEREZ OSOS",2025-03-15,"2D CASTELLANO","14:40","2D","Español","Cinemark Hoyts"
"LOS PEREZ OSOS",2025-03-15,"2D CASTELLANO","17:20","2D","Español","Cinemark Hoyts"
"LOS PEREZ OSOS",2025-03-16,"2D CASTELLANO","14:40","2D","Español","Cinemark Hoyts"
"LOS PEREZ OSOS",2025-03-16,"2D CASTELLANO","17:20","2D","Español","Cinemark Hoyts"
"LOS PEREZ OSOS",2025-03-17,"2D CASTELLANO","14:40","2D","Español","Cinemark Hoyts"
"LOS PEREZ OSOS",2025-03-17,"2D CASTELLANO","17:20","2D","Español","Cinemark Hoyts"
"LOS PEREZ OSOS",2025-03-18,"2D CASTELLANO","14:40","2D","Español","Cinemark Hoyts"
"LOS PEREZ OSOS",2025-03-18,"2D CASTELLANO","17:20","2D","Español","Cinemark Hoyts"
"LOS PEREZ OSOS",2025-03-19,"2D CASTELLANO","14:40","2D","Español","Cinemark Hoyts"
"LOS PEREZ OSOS",2025-03-19,"2D CASTELLANO","17:20","2D","Español","Cinemark Hoyts"
"LOTR EL RETORNO DEL REY",2025-03-15,"2D CASTELLANO","14:40","2D","Español","Cinemark Hoyts"
"LOTR EL RETORNO DEL REY",2025-03-15,"2D CASTELLANO","17:20","2D","Español","Cinemark Hoyts"
"LOTR EL RETORNO DEL REY",2025-03-16,"2D CASTELLANO","14:40","2D","Español","Cinemark Hoyts"
"LOTR EL RETORNO DEL REY",2025-03-16,"2D CASTELLANO","17:20","2D","Español","Cinemark Hoyts"
"LOTR EL RETORNO DEL REY",2025-03-17,"2D CASTELLANO","14:40","2D","Español","Cinemark Hoyts"
"LOTR EL RETORNO DEL REY",2025-03-17,"2D CASTELLANO","17:20","2D","Español","Cinemark Hoyts"
"LOTR EL RETORNO DEL REY",2025-03-18,"2D CASTELLANO","14:40","2D","Español","Cinemark Hoyts"
"LOTR EL RETORNO DEL REY",2025-03-18,"2D CASTELLANO","17:20","2D","Español","Cinemark Hoyts"
"LOTR EL RETORNO DEL REY",2025-03-19,"2D CASTELLANO","14:40","2D","Español","Cinemark Hoyts"
"LOTR EL RETORNO DEL REY",2025-03-19,"2D CASTELLANO","17:20","2D","Español","Cinemark Hoyts"
"LOTR LA COMUNIDAD DEL ANILLO",2025-03-16,"2D SUBTITULADA","21:50","2D","Subtitulado","Cinemark Hoyts"
"LOTR LA COMUNIDAD DEL ANILLO",2025-03-19,"2D SUBTITULADA","21:50","2D","Subtitulado","Cinemark Hoyts"
"LOTR LAS DOS TORRES",2025-03-16,"2D SUBTITULADA","21:50","2D","Subtitulado","Cinemark Hoyts"
"LOTR LAS DOS TORRES",2025-03-19,"2D SUBTITULADA","21:50","2D","Subtitulado","Cinemark Hoyts"
"MICKEY 17",2025-03-14,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"MICKEY 17",2025-03-15,"2D CASTELLANO","19:30","2D","Español","Cinemark Hoyts"
"MICKEY 17",2025-03-15,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"MICKEY 17",2025-03-16,"2D CASTELLANO","19:30","2D","Español","Cinemark Hoyts"
"MICKEY 17",2025-03-16,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"MICKEY 17",2025-03-17,"2D CASTELLANO","19:30","2D","Español","Cinemark Hoyts"
"MICKEY 17",2025-03-17,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"MICKEY 17",2025-03-18,"2D CASTELLANO","19:30","2D","Español","Cinemark Hoyts"
"MICKEY 17",2025-03-18,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"MICKEY 17",2025-03-19,"2D CASTELLANO","19:30","2D","Español","Cinemark Hoyts"
"MICKEY 17",2025-03-19,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"MOANA 2",2025-03-15,"2D CASTELLANO","16:00","2D","Español","Cinemark Hoyts"
"MOANA 2",2025-03-16,"2D CASTELLANO","16:00","2D","Español","Cinemark Hoyts"
"MOANA 2",2025-03-17,"2D CASTELLANO","16:00","2D","Español","Cinemark Hoyts"
"MOANA 2",2025-03-18,"2D CASTELLANO","16:00","2D","Español","Cinemark Hoyts"
"MOANA 2",2025-03-19,"2D CASTELLANO","16:00","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-14,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-15,"3D CASTELLANO","17:30","3D","Español","Cinemark Hoyts"
"MUFASA",2025-03-15,"2D CASTELLANO","14:40","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-15,"2D CASTELLANO","20:15","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-15,"3D CASTELLANO","17:30","3D","Español","Cinemark Hoyts"
"MUFASA",2025-03-15,"2D CASTELLANO","14:40","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-15,"2D CASTELLANO","20:15","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-15,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-16,"3D CASTELLANO","17:30","3D","Español","Cinemark Hoyts"
"MUFASA",2025-03-16,"2D CASTELLANO","14:40","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-16,"2D CASTELLANO","20:15","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-16,"3D CASTELLANO","17:30","3D","Español","Cinemark Hoyts"
"MUFASA",2025-03-16,"2D CASTELLANO","14:40","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-16,"2D CASTELLANO","20:15","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-16,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-17,"3D CASTELLANO","17:30","3D","Español","Cinemark Hoyts"
"MUFASA",2025-03-17,"2D CASTELLANO","14:40","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-17,"2D CASTELLANO","20:15","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-17,"3D CASTELLANO","17:30","3D","Español","Cinemark Hoyts"
"MUFASA",2025-03-17,"2D CASTELLANO","14:40","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-17,"2D CASTELLANO","20:15","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-17,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-18,"3D CASTELLANO","17:30","3D","Español","Cinemark Hoyts"
"MUFASA",2025-03-18,"2D CASTELLANO","14:40","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-18,"2D CASTELLANO","20:15","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-18,"3D CASTELLANO","17:30","3D","Español","Cinemark Hoyts"
"MUFASA",2025-03-18,"2D CASTELLANO","14:40","2D","Español","Cinemark Hoyts"
