"Nombre","Fecha","Tipo","Horario"
"Una película de Minecraft","2025-04-26","CLASSIC • 2D • ESPAÑOL","20:00"
"Una película de Minecraft","2025-04-26","CLASSIC • 2D • ESPAÑOL","21:30"
"Una película de Minecraft","2025-04-26","CLASSIC • 2D • ESPAÑOL","22:20"
"Una película de Minecraft","2025-04-27","4D • 3D • ESPAÑOL","14:00"
"Una película de Minecraft","2025-04-27","4D • 3D • ESPAÑOL","19:30"
"Una película de Minecraft","2025-04-27","CLASSIC • 3D • ESPAÑOL","14:30"
"Una película de Minecraft","2025-04-27","CLASSIC • 2D • ESPAÑOL","15:20"
"Una película de Minecraft","2025-04-27","CLASSIC • 2D • ESPAÑOL","16:50"
"Una película de Minecraft","2025-04-27","CLASSIC • 2D • ESPAÑOL","17:40"
"Una película de Minecraft","2025-04-27","CLASSIC • 2D • ESPAÑOL","19:10"
"Una película de Minecraft","2025-04-27","CLASSIC • 2D • ESPAÑOL","20:00"
"Una película de Minecraft","2025-04-27","CLASSIC • 2D • ESPAÑOL","21:30"
"Una película de Minecraft","2025-04-27","CLASSIC • 2D • ESPAÑOL","22:20"
"Una película de Minecraft","2025-04-28","CLASSIC • 2D • ESPAÑOL","16:50"
"Una película de Minecraft","2025-04-28","CLASSIC • 2D • ESPAÑOL","17:40"
"Una película de Minecraft","2025-04-28","CLASSIC • 2D • ESPAÑOL","19:10"
"Una película de Minecraft","2025-04-28","CLASSIC • 2D • ESPAÑOL","20:00"
"Una película de Minecraft","2025-04-28","CLASSIC • 2D • ESPAÑOL","21:30"
"Una película de Minecraft","2025-04-28","CLASSIC • 2D • ESPAÑOL","22:20"
"Una película de Minecraft","2025-04-28","4D • 3D • ESPAÑOL","17:15"
"Una película de Minecraft","2025-04-28","4D • 3D • ESPAÑOL","19:45"
"Una película de Minecraft","2025-04-29","CLASSIC • 2D • ESPAÑOL","16:50"
"Una película de Minecraft","2025-04-29","CLASSIC • 2D • ESPAÑOL","17:40"
"Una película de Minecraft","2025-04-29","CLASSIC • 2D • ESPAÑOL","19:10"
"Una película de Minecraft","2025-04-29","CLASSIC • 2D • ESPAÑOL","20:00"
"Una película de Minecraft","2025-04-29","CLASSIC • 2D • ESPAÑOL","21:30"
"Una película de Minecraft","2025-04-29","CLASSIC • 2D • ESPAÑOL","22:20"
"Una película de Minecraft","2025-04-29","4D • 3D • ESPAÑOL","17:15"
"Una película de Minecraft","2025-04-29","4D • 3D • ESPAÑOL","19:45"
"Una película de Minecraft","2025-04-30","CLASSIC • 2D • ESPAÑOL","16:00"
"Una película de Minecraft","2025-04-30","CLASSIC • 2D • ESPAÑOL","17:00"
"Una película de Minecraft","2025-04-30","CLASSIC • 2D • ESPAÑOL","18:15"
"Una película de Minecraft","2025-04-30","CLASSIC • 2D • ESPAÑOL","20:30"
"Blanca Nieves","2025-04-24","CLASSIC • 2D • ESPAÑOL","16:00"
"Blanca Nieves","2025-04-25","CLASSIC • 2D • ESPAÑOL","16:00"
"Blanca Nieves","2025-04-26","CLASSIC • 2D • ESPAÑOL","16:00"
"Blanca Nieves","2025-04-28","CLASSIC • 2D • ESPAÑOL","16:00"
"Blanca Nieves","2025-04-29","CLASSIC • 2D • ESPAÑOL","16:00"
"El Amateur: Operación Venganza","2025-04-23","CLASSIC • 2D • ESPAÑOL","22:40"
"El rey de reyes","2025-04-26","CLASSIC • 2D • ESPAÑOL","14:45"
"El rey de reyes","2025-04-27","CLASSIC • 2D • ESPAÑOL","14:45"
"Puente en llamas","2025-04-24","CLASSIC • 2D • ESPAÑOL","18:15"
"Puente en llamas","2025-04-24","CLASSIC • 2D • ESPAÑOL","22:50"
"Puente en llamas","2025-04-25","CLASSIC • 2D • ESPAÑOL","18:15"
"Puente en llamas","2025-04-25","CLASSIC • 2D • SUBTITULADO","22:50"
"Puente en llamas","2025-04-26","CLASSIC • 2D • ESPAÑOL","18:15"
"Puente en llamas","2025-04-26","CLASSIC • 2D • ESPAÑOL","22:50"
"Puente en llamas","2025-04-27","CLASSIC • 2D • ESPAÑOL","18:15"
"Puente en llamas","2025-04-27","CLASSIC • 2D • ESPAÑOL","22:50"
"Puente en llamas","2025-04-28","CLASSIC • 2D • ESPAÑOL","18:15"
"Puente en llamas","2025-04-28","CLASSIC • 2D • SUBTITULADO","22:50"
"Puente en llamas","2025-04-29","CLASSIC • 2D • ESPAÑOL","18:15"
"Puente en llamas","2025-04-29","CLASSIC • 2D • ESPAÑOL","22:50"
"Puente en llamas","2025-04-30","CLASSIC • 2D • ESPAÑOL","17:30"
"El contador 2","2025-04-24","CLASSIC • 2D • ESPAÑOL","16:30"
