Fecha,Horario,FormatoImagen,FormatoIdioma,Cine,Nombre
2025-05-02,15:50,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,17:20,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,18:40,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,20:10,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,21:00,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,21:30,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,23:00,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,14:00,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,15:20,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,16:20,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,16:50,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,22:30,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,22:00,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,18:10,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,19:10,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,19:40,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,22:30,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,14:30,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,22:00,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,22:30,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,19:40,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,18:40,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,17:20,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,15:50,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,14:30,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,17:20,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,20:10,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,23:00,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,14:00,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,16:50,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,21:30,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,23:00,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,14:00,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,15:20,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,16:20,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,16:50,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,18:10,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,19:10,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,19:40,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-02,21:00,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,20:10,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,20:10,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,14:30,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,22:30,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,19:40,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,16:50,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,14:30,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,17:20,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,14:00,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-02,23:00,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,19:40,2D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,16:50,2D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,14:00,2D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,15:50,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,22:00,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,17:20,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,18:40,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,20:10,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,21:00,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,21:30,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,23:00,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,13:30,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,23:00,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,22:30,2D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,20:10,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,14:30,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,17:20,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,14:30,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,17:20,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,20:10,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,23:00,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,14:00,2D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,16:50,2D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,19:40,2D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,22:30,2D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,14:30,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,19:40,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,19:10,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,18:10,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,16:20,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,15:20,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,14:00,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,13:30,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,23:00,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,21:30,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,21:00,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,20:10,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,18:40,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,15:50,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,14:00,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,19:10,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,16:20,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,15:50,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,17:20,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,18:40,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,20:10,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,21:00,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,21:30,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,23:00,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,14:30,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,13:30,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,15:20,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,16:20,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,16:50,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,18:10,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,19:10,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,19:40,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,22:30,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,14:00,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,22:30,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,19:40,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,16:50,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,16:50,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,18:10,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,13:30,4D,Castellano,Las Tipas,Thunderbolts*
2025-05-03,19:40,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,22:30,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,22:00,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,17:20,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,14:30,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,21:30,4D,Subtitulado,Las Tipas,Thunderbolts*
2025-05-03,19:20,4D,Castellano,Las Tipas,Thunderbolts*
2025-05-03,18:50,4D,Subtitulado,Las Tipas,Thunderbolts*
2025-05-03,16:40,4D,Castellano,Las Tipas,Thunderbolts*
2025-05-03,14:30,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,17:20,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,16:10,4D,Castellano,Las Tipas,Thunderbolts*
2025-05-03,23:00,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,14:00,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,15:20,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-03,14:00,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-03,20:10,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-03,22:00,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,19:30,3D,Subtitulado,Showcase,Thunderbolts*
2025-05-03,22:15,3D,Subtitulado,Showcase,Thunderbolts*
2025-05-03,14:00,3D,Castellano,Showcase,Thunderbolts*
2025-05-03,15:45,3D,Castellano,Showcase,Thunderbolts*
2025-05-03,16:15,3D,Castellano,Showcase,Thunderbolts*
2025-05-03,18:30,3D,Castellano,Showcase,Thunderbolts*
2025-05-03,19:00,3D,Castellano,Showcase,Thunderbolts*
2025-05-03,21:45,3D,Castellano,Showcase,Thunderbolts*
2025-05-03,22:30,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,21:00,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-03,22:00,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-03,22:45,2D,Subtitulado,Cinépolis,Thunderbolts*
2025-05-03,14:15,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-03,17:00,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-03,19:45,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-03,22:30,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-03,14:30,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,22:30,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,19:40,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,16:50,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,14:00,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,22:30,2D,Castellano,Showcase,Thunderbolts*
2025-05-03,19:45,2D,Castellano,Showcase,Thunderbolts*
2025-05-03,17:00,2D,Castellano,Showcase,Thunderbolts*
2025-05-03,14:15,2D,Castellano,Showcase,Thunderbolts*
2025-05-03,16:45,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-03,19:30,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-03,22:00,4D,Castellano,Las Tipas,Thunderbolts*
2025-05-03,15:00,3D,Castellano,Las Tipas,Thunderbolts*
2025-05-03,17:30,3D,Castellano,Las Tipas,Thunderbolts*
2025-05-03,20:00,3D,Subtitulado,Las Tipas,Thunderbolts*
2025-05-03,22:30,3D,Castellano,Las Tipas,Thunderbolts*
2025-05-03,22:15,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-03,14:30,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-03,15:30,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-03,23:00,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,16:30,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-03,18:15,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-03,19:15,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-03,20:00,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-03,14:30,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-03,16:30,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-03,17:15,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-03,19:15,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-03,20:00,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-03,22:00,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-03,22:45,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-03,17:15,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-03,20:10,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,16:50,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-03,14:30,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,22:00,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,22:30,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,19:40,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,19:10,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,18:10,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,16:50,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,15:20,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,14:00,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,13:30,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,23:00,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,16:20,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,15:50,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,17:20,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,21:30,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,17:20,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,18:40,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,20:10,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-03,21:00,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,22:00,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,22:30,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,19:40,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,18:10,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,19:40,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,16:50,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,16:20,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,15:20,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,14:00,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,13:30,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,23:00,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,19:10,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,22:30,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,16:20,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,14:30,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,15:20,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,22:00,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,21:30,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,22:30,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,21:30,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,19:40,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,19:10,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,18:10,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,23:00,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,14:00,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,16:50,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,22:00,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,21:00,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,22:30,2D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,18:40,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,21:00,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,20:10,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,18:40,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,17:20,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,17:20,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,15:50,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,14:30,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,22:30,2D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,19:40,2D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,16:50,2D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,14:00,2D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,23:00,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,20:10,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,17:20,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,14:30,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,21:30,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,23:00,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,13:30,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,14:00,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,17:20,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,15:50,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,14:30,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,21:00,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,19:40,2D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,16:50,2D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,14:00,2D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,20:10,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,23:00,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,17:20,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,14:30,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,19:10,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,18:10,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,16:50,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,16:20,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,15:20,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-04,20:10,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-04,20:10,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,13:30,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,14:00,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,23:00,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,14:00,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,19:15,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-04,16:50,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,19:40,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,22:30,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,14:30,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,20:00,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-04,21:00,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-04,22:00,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-04,22:45,2D,Subtitulado,Cinépolis,Thunderbolts*
2025-05-04,14:15,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-04,17:00,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-04,19:45,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-04,22:30,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-04,15:50,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,17:20,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,18:40,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,20:10,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,21:00,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,21:30,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,20:10,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,17:20,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,14:30,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,22:00,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-04,14:30,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-04,15:30,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-04,16:30,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-04,14:00,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-04,22:15,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-04,19:30,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-04,16:45,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-04,21:45,3D,Castellano,Showcase,Thunderbolts*
2025-05-04,19:00,3D,Castellano,Showcase,Thunderbolts*
2025-05-04,18:30,3D,Castellano,Showcase,Thunderbolts*
2025-05-04,23:00,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,16:15,3D,Castellano,Showcase,Thunderbolts*
2025-05-04,14:00,3D,Castellano,Showcase,Thunderbolts*
2025-05-04,17:15,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-04,18:15,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-04,22:15,3D,Subtitulado,Showcase,Thunderbolts*
2025-05-04,19:30,3D,Subtitulado,Showcase,Thunderbolts*
2025-05-04,22:30,2D,Castellano,Showcase,Thunderbolts*
2025-05-04,19:45,2D,Castellano,Showcase,Thunderbolts*
2025-05-04,17:00,2D,Castellano,Showcase,Thunderbolts*
2025-05-04,14:15,2D,Castellano,Showcase,Thunderbolts*
2025-05-04,22:45,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-04,15:45,3D,Castellano,Showcase,Thunderbolts*
2025-05-04,13:30,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,16:30,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-04,18:10,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,20:10,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,23:00,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,14:00,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,16:50,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,19:40,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,22:30,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,14:30,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,15:50,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,19:15,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-04,20:00,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-04,22:30,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,19:40,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,19:10,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,17:15,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-04,14:30,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-04,16:20,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,15:20,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,17:20,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,18:40,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-04,22:00,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-04,16:50,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,22:30,3D,Castellano,Las Tipas,Thunderbolts*
2025-05-05,22:00,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,21:30,4D,Subtitulado,Las Tipas,Thunderbolts*
2025-05-05,22:00,4D,Castellano,Las Tipas,Thunderbolts*
2025-05-05,20:00,3D,Subtitulado,Las Tipas,Thunderbolts*
2025-05-05,17:30,3D,Castellano,Las Tipas,Thunderbolts*
2025-05-05,16:40,4D,Castellano,Las Tipas,Thunderbolts*
2025-05-05,13:30,4D,Castellano,Las Tipas,Thunderbolts*
2025-05-05,16:10,4D,Castellano,Las Tipas,Thunderbolts*
2025-05-05,15:00,3D,Castellano,Las Tipas,Thunderbolts*
2025-05-05,19:40,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,14:00,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,20:10,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,22:30,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,18:50,4D,Subtitulado,Las Tipas,Thunderbolts*
2025-05-05,18:10,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,16:50,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,16:20,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,15:20,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,14:00,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,23:00,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,21:30,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,17:20,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,21:00,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,18:40,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,17:20,3D,Castellano,Cinemark Hoyts,Thunderbolts*
